DATE,HOUR CURT TYPE,,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
11/24,13,Economic,Local,WIND,166,245
11/24,13,Economic,System,SOLR,0,
11/24,13,SelfSchCut,Local,SOLR,18,22
11/24,14,Economic,Local,SOLR,39,14
11/24,14,Economic,Local,WIND,138,317
11/24,14,Economic,System,SOLR,0,
11/24,14,SelfSchCut,Local,SOLR,23,27
11/24,15,Economic,Local,SOLR,14,14
11/24,15,Economic,Local,WIND,202,219
11/24,15,Economic,System,SOLR,1,
11/24,15,SelfSchCut,Local,SOLR,27,33
11/24,16,Economic,Local,SOLR,9,14
11/24,16,Economic,Local,WIND,200,209
11/24,16,Economic,System,SOLR,0,
11/24,16,SelfSchCut,Local,SOLR,4,26
11/24,17,Economic,Local,WIND,200,215
11/24,18,Economic,Local,WIND,199,205
11/24,19,Economic,Local,WIND,163,211
11/24,20,Economic,Local,WIND,125,145
11/24,21,Economic,Local,WIND,130,198
11/24,22,Economic,Local,WIND,104,154
DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
11/25,1,Economic,Local,WIND,42,56
11/25,2,Economic,Local,WIND,3,33
11/25,3,Economic,Local,WIND,13,50
11/25,9,Economic,Local,SOLR,18,62
11/25,9,Economic,Local,WIND,0,3
11/25,9,Economic,System,SOLR,19,41
11/25,9,Economic,System,WIND,1,
11/25,9,SelfSchCut,Local,SOLR,13,20
11/25,10,Economic,Local,SOLR,194,336
11/25,10,Economic,Local,WIND,3,4
11/25,10,Economic,System,SOLR,0,
11/25,10,SelfSchCut,Local,SOLR,14,10
11/25,11,Economic,Local,SOLR,249,295
11/25,11,Economic,Local,WIND,6,8
11/25,11,Economic,System,SOLR,0,
11/25,11,SelfSchCut,Local,SOLR,15,14
11/25,12,Economic,Local,SOLR,144,233
11/25,12,Economic,Local,WIND,6,7
11/25,12,Economic,System,SOLR,2,25
11/25,12,SelfSchCut,Local,SOLR,12,6
11/25,13,Economic,Local,SOLR,192,418
11/25,13,Economic,Local,WIND,3,4
11/25,13,Economic,System,SOLR,0,
11/25,13,SelfSchCut,Local,SOLR,22,20
11/25,14,Economic,Local,SOLR,263,390
11/25,14,Economic,Local,WIND,3,4
11/25,14,SelfSchCut,Local,SOLR,30,34
11/25,15,Economic,Local,SOLR,26,123
11/25,15,Economic,Local,WIND,0,3
11/25,15,Economic,System,SOLR,16,43
11/25,15,Economic,System,WIND,1,
11/25,15,SelfSchCut,Local,SOLR,21,8
11/25,16,Economic,Local,SOLR,10,14
11/25,16,Economic,System,SOLR,1,2
11/25,16,SelfSchCut,Local,SOLR,12,27
11/25,23,Economic,Local,WIND,2,19
DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
11/26,1,Economic,Local,WIND,30,57
11/26,2,Economic,Local,WIND,1,6
11/26,10,Economic,Local,SOLR,11,18
11/26,10,Economic,System,SOLR,1,
11/26,10,SelfSchCut,Local,SOLR,5,11
11/26,11,Economic,Local,SOLR,13,14
11/26,11,Economic,System,SOLR,1,2
11/26,11,SelfSchCut,Local,SOLR,3,9
11/26,12,Economic,Local,SOLR,11,14
11/26,12,Economic,System,SOLR,0,2
11/26,12,SelfSchCut,Local,SOLR,0,2
11/26,13,Economic,Local,SOLR,3,6
DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
11/27,1,Economic,Local,WIND,8,49
11/27,2,Economic,Local,WIND,22,63
11/27,3,Economic,Local,WIND,21,68
11/27,4,Economic,Local,WIND,50,50
11/27,5,Economic,Local,WIND,15,44
11/27,6,Economic,Local,WIND,35,80
11/27,7,Economic,Local,WIND,48,73
11/27,8,Economic,Local,WIND,31,
11/27,8,Economic,System,WIND,40,201
11/27,9,Economic,Local,WIND,9,63
11/27,9,Economic,System,WIND,6,77
11/27,10,Economic,Local,WIND,81,99
11/27,10,Economic,System,WIND,122,297
11/27,11,Economic,Local,WIND,127,168
11/27,11,Economic,System,WIND,1,
11/27,12,Economic,Local,WIND,113,108
11/27,12,Economic,System,WIND,23,220
11/27,13,Economic,Local,SOLR,1,2
11/27,13,Economic,Local,WIND,124,180
11/27,13,Economic,System,WIND,2,
11/27,14,Economic,Local,SOLR,1,
11/27,14,Economic,Local,WIND,90,117
11/27,14,Economic,System,SOLR,0,
11/27,15,Economic,Local,SOLR,10,15
11/27,15,Economic,Local,WIND,32,64
11/27,15,Economic,System,SOLR,0,
11/27,15,SelfSchCut,Local,SOLR,1,
11/27,16,Economic,Local,SOLR,1,6
11/27,16,Economic,Local,WIND,1,16
11/27,16,Economic,System,SOLR,1,
11/27,17,Economic,System,SOLR,0,2
11/27,19,Economic,Local,WIND,1,5
11/27,20,Economic,Local,WIND,4,25
11/27,22,Economic,Local,WIND,3,12
11/27,23,Economic,Local,WIND,7,79
DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
11/28,10,SelfSchCut,Local,SOLR,1,7
DATE,HOUR,CURT TYPE,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
11/29,2,Economic,Local,WIND,41,50
11/29,2,Economic,Local,WIND,41,50
11/29,2,Economic,Local,WIND,41,50
11/29,2,Economic,Local,WIND,41,50
11/29,2,Economic,Local,WIND,41,50
11/29,3,Economic,Local,WIND,94,176
11/29,4,Economic,Local,WIND,147,169
11/29,5,Economic,Local,WIND,94,108
11/29,6,Economic,Local,WIND,105,151
11/29,7,Economic,Local,WIND,48,122
11/29,8,Economic,Local,SOLR,2,14
11/29,9,Economic,Local,SOLR,259,436
11/29,9,Economic,Local,WIND,43,16
11/29,10,Economic,Local,SOLR,415,517
11/29,10,Economic,Local,WIND,3,7
11/29,10,Economic,System,SOLR,0,
11/29,10,Economic,System,WIND,2,26
11/29,11,Economic,Local,SOLR,403,424
11/29,11,Economic,Local,WIND,61,74
11/29,12,Economic,Local,SOLR,471,550
11/29,12,Economic,Local,WIND,109,130
11/29,12,Economic,System,SOLR,0,1
11/29,13,Economic,Local,SOLR,516,600
11/29,13,Economic,Local,WIND,92,117
11/29,14,Economic,Local,SOLR,465,600
11/29,14,Economic,Local,WIND,59,79
11/29,14,Economic,System,SOLR,0,
11/29,14,Economic,System,WIND,0,
11/29,15,Economic,Local,SOLR,240,568
11/29,15,Economic,Local,WIND,20,42
11/29,15,Economic,System,SOLR,0,
11/29,15,Economic,System,WIND,1,4
11/29,16,Economic,Local,SOLR,87,299
11/29,16,Economic,Local,WIND,14,47
11/29,17,Economic,Local,SOLR,2,26
11/29,17,Economic,Local,WIND,6,36
DATE,HOUR CURT TYPE,,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
11/30,4 Economic,,Local,WIND,88,141
11/30,5 Economic,,Local,WIND,115,144
11/30,6 Economic,,Local,WIND,100,102
11/30,7 Economic,,Local,WIND,109,143
11/30,8 Economic,,Local,SOLR,89,198
11/30,8 Economic,,Local,WIND,159,232
11/30,9 Economic,,Local,SOLR,338,465
11/30,9 Economic,,Local,WIND,200,200
11/30,9 Economic,,System,SOLR,3,33
11/30,10 Economic,,Local,SOLR,891,1072
11/30,10 Economic,,Local,WIND,203,201
11/30,10 SelfSchCut,,Local,SOLR,3,
11/30,10 SelfSchCut,,Local,WIND,12,150
11/30,11 Economic,,Local,SOLR,855,1058
11/30,11 Economic,,Local,WIND,185,202
11/30,12 Economic,,Local,SOLR,648,796
11/30,12 Economic,,Local,WIND,202,201
11/30,13 Economic,,Local,SOLR,491,708
11/30,13 Economic,,Local,WIND,202,201
11/30,14 Economic,,Local,SOLR,597,736
11/30,14 Economic,,Local,WIND,210,271
11/30,14 SelfSchCut,,Local,WIND,9,
11/30,15 Economic,,Local,SOLR,309,924
11/30,15 Economic,,Local,WIND,116,248
11/30,16 Economic,,Local,SOLR,71,196

